Table with column headers in rows 2 through 3.,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,
,,,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE
049,053,041,007,Utah,Washington County,Oregon,Clatsop County,0,27,12,19,-12,19,12,19
049,053,041,017,Utah,Washington County,Oregon,Deschutes County,147,156,22,19,125,157,169,158
049,053,041,019,Utah,Washington County,Oregon,Douglas County,14,23,0,28,14,23,14,23
049,053,041,035,Utah,Washington County,Oregon,Klamath County,0,27,47,72,-47,72,47,72
049,053,041,045,Utah,Washington County,Oregon,Malheur County,0,27,1,3,-1,3,1,3
049,053,041,047,Utah,Washington County,Oregon,Marion County,0,27,15,25,-15,25,15,25
049,053,041,059,Utah,Washington County,Oregon,Umatilla County,35,52,0,28,35,52,35,52
049,053,041,067,Utah,Washington County,Oregon,Washington County,87,108,0,28,87,108,87,108
049,053,044,003,Utah,Washington County,Rhode Island,Kent County,0,27,17,27,-17,27,17,27
049,053,045,079,Utah,Washington County,South Carolina,Richland County,27,45,5,11,22,47,32,46
049,053,045,091,Utah,Washington County,South Carolina,York County,38,60,0,29,38,60,38,60
049,053,046,099,Utah,Washington County,South Dakota,Minnehaha County,106,160,0,22,106,160,106,160
049,053,047,093,Utah,Washington County,Tennessee,Knox County,41,60,56,86,-15,125,97,80
049,053,047,125,Utah,Washington County,Tennessee,Montgomery County,74,90,0,29,74,90,74,90
049,053,047,147,Utah,Washington County,Tennessee,Robertson County,15,25,0,29,15,25,15,25
049,053,048,027,Utah,Washington County,Texas,Bell County,0,27,90,135,-90,135,90,135
049,053,048,029,Utah,Washington County,Texas,Bexar County,4,9,0,31,4,9,4,9
049,053,048,043,Utah,Washington County,Texas,Brewster County,0,27,3,6,-3,6,3,6
049,053,048,085,Utah,Washington County,Texas,Collin County,30,49,0,31,30,49,30,49
049,053,048,113,Utah,Washington County,Texas,Dallas County,0,27,11,19,-11,19,11,19
049,053,048,141,Utah,Washington County,Texas,El Paso County,11,17,0,31,11,17,11,17
049,053,048,201,Utah,Washington County,Texas,Harris County,5,10,105,173,-100,173,110,173
049,053,048,303,Utah,Washington County,Texas,Lubbock County,96,133,0,31,96,133,96,133
049,053,048,339,Utah,Washington County,Texas,Montgomery County,68,57,0,31,68,57,68,57
049,053,048,367,Utah,Washington County,Texas,Parker County,10,21,0,31,10,21,10,21
049,053,048,423,Utah,Washington County,Texas,Smith County,0,27,6,9,-6,9,6,9
049,053,048,453,Utah,Washington County,Texas,Travis County,10,20,0,31,10,20,10,20
049,053,048,485,Utah,Washington County,Texas,Wichita County,0,27,27,41,-27,41,27,41
049,053,048,491,Utah,Washington County,Texas,Williamson County,0,27,32,50,-32,50,32,50
049,053,049,001,Utah,Washington County,Utah,Beaver County,127,95,10,16,117,99,137,94
049,053,049,003,Utah,Washington County,Utah,Box Elder County,26,41,75,58,-49,71,101,72
049,053,049,005,Utah,Washington County,Utah,Cache County,499,373,465,233,34,451,964,429
049,053,049,007,Utah,Washington County,Utah,Carbon County,0,27,79,71,-79,71,79,71
049,053,049,009,Utah,Washington County,Utah,Daggett County,0,27,2,6,-2,6,2,6
049,053,049,011,Utah,Washington County,Utah,Davis County,763,317,207,118,556,347,970,329
049,053,049,013,Utah,Washington County,Utah,Duchesne County,0,27,59,35,-59,35,59,35
049,053,049,015,Utah,Washington County,Utah,Emery County,110,153,4,9,106,154,114,154
049,053,049,017,Utah,Washington County,Utah,Garfield County,26,40,1,2,25,40,27,40
049,053,049,019,Utah,Washington County,Utah,Grand County,24,38,0,16,24,38,24,38
049,053,049,021,Utah,Washington County,Utah,Iron County,641,395,880,551,-239,677,"1,521",679
049,053,049,023,Utah,Washington County,Utah,Juab County,41,62,12,20,29,65,53,65
049,053,049,025,Utah,Washington County,Utah,Kane County,92,101,24,25,68,98,116,110
049,053,049,027,Utah,Washington County,Utah,Millard County,17,27,8,12,9,30,25,29
049,053,049,029,Utah,Washington County,Utah,Morgan County,24,36,0,18,24,36,24,36
049,053,049,031,Utah,Washington County,Utah,Piute County,9,14,0,11,9,14,9,14
049,053,049,035,Utah,Washington County,Utah,Salt Lake County,"1,575",460,"1,257",300,318,562,"2,832",536
049,053,049,037,Utah,Washington County,Utah,San Juan County,55,66,5,10,50,67,60,67
049,053,049,039,Utah,Washington County,Utah,Sanpete County,119,85,33,28,86,85,152,93
049,053,049,041,Utah,Washington County,Utah,Sevier County,44,43,102,71,-58,74,146,91
049,053,049,043,Utah,Washington County,Utah,Summit County,44,55,3,6,41,56,47,56
049,053,049,045,Utah,Washington County,Utah,Tooele County,38,33,47,47,-9,57,85,57
049,053,049,047,Utah,Washington County,Utah,Uintah County,34,44,49,65,-15,78,83,78
049,053,049,049,Utah,Washington County,Utah,Utah County,"1,313",405,"1,304",406,9,578,"2,617",568
049,053,049,051,Utah,Washington County,Utah,Wasatch County,2,5,0,21,2,5,2,5
049,053,049,055,Utah,Washington County,Utah,Wayne County,10,13,6,9,4,15,16,16
049,053,049,057,Utah,Washington County,Utah,Weber County,418,374,435,169,-17,420,853,402
049,053,050,005,Utah,Washington County,Vermont,Caledonia County,5,10,0,20,5,10,5,10
049,053,051,059,Utah,Washington County,Virginia,Fairfax County,19,31,0,28,19,31,19,31
049,053,051,137,Utah,Washington County,Virginia,Orange County,2,4,0,25,2,4,2,4
049,053,051,139,Utah,Washington County,Virginia,Page County,0,27,29,45,-29,45,29,45
049,053,051,161,Utah,Washington County,Virginia,Roanoke County,0,27,83,132,-83,132,83,132
049,053,051,165,Utah,Washington County,Virginia,Rockingham County,0,27,23,37,-23,37,23,37
049,053,051,650,Utah,Washington County,Virginia,Hampton city,152,225,0,28,152,225,152,225
049,053,053,005,Utah,Washington County,Washington,Benton County,14,24,0,28,14,24,14,24
049,053,053,009,Utah,Washington County,Washington,Clallam County,0,27,3,6,-3,6,3,6
049,053,053,011,Utah,Washington County,Washington,Clark County,173,149,0,28,173,149,173,149
049,053,053,033,Utah,Washington County,Washington,King County,75,80,50,48,25,92,125,95
049,053,053,035,Utah,Washington County,Washington,Kitsap County,18,29,0,28,18,29,18,29
049,053,053,049,Utah,Washington County,Washington,Pacific County,31,51,0,22,31,51,31,51
049,053,053,053,Utah,Washington County,Washington,Pierce County,52,125,123,150,-71,201,175,188
049,053,053,061,Utah,Washington County,Washington,Snohomish County,24,44,211,204,-187,207,235,211
049,053,053,063,Utah,Washington County,Washington,Spokane County,0,27,37,35,-37,35,37,35
049,053,053,065,Utah,Washington County,Washington,Stevens County,0,27,2,3,-2,3,2,3
049,053,053,071,Utah,Washington County,Washington,Walla Walla County,0,27,68,97,-68,97,68,97
049,053,053,073,Utah,Washington County,Washington,Whatcom County,0,27,22,36,-22,36,22,36
049,053,054,041,Utah,Washington County,West Virginia,Lewis County,0,27,8,14,-8,14,8,14
049,053,054,081,Utah,Washington County,West Virginia,Raleigh County,0,27,10,18,-10,18,10,18
049,053,055,035,Utah,Washington County,Wisconsin,Eau Claire County,7,9,0,20,7,9,7,9
049,053,055,079,Utah,Washington County,Wisconsin,Milwaukee County,96,124,0,20,96,124,96,124
049,053,055,087,Utah,Washington County,Wisconsin,Outagamie County,0,27,25,38,-25,38,25,38
049,053,056,003,Utah,Washington County,Wyoming,Big Horn County,0,27,31,32,-31,32,31,32
049,053,056,023,Utah,Washington County,Wyoming,Lincoln County,85,132,0,19,85,132,85,132
049,053,056,025,Utah,Washington County,Wyoming,Natrona County,23,37,0,28,23,37,23,37
049,053,056,041,Utah,Washington County,Wyoming,Uinta County,0,27,35,49,-35,49,35,49
049,053,AFR,,Utah,Washington County,Africa,-,38,44,,,,,,
049,053,ASI,,Utah,Washington County,Asia,-,102,70,,,,,,
049,053,CAM,,Utah,Washington County,Central America,-,77,63,,,,,,
049,053,CAR,,Utah,Washington County,Caribbean,-,9,14,,,,,,
049,053,EUR,,Utah,Washington County,Europe,-,34,37,,,,,,
049,053,NAM,,Utah,Washington County,Northern America,-,34,41,,,,,,
049,053,OCE,,Utah,Washington County,Oceania and At Sea,-,130,102,,,,,,
049,053,SAM,,Utah,Washington County,South America,-,82,88,,,,,,
049,055,004,012,Utah,Wayne County,Arizona,La Paz County,9,17,0,23,9,17,9,17
049,055,004,013,Utah,Wayne County,Arizona,Maricopa County,14,24,0,29,14,24,14,24
049,055,006,017,Utah,Wayne County,California,El Dorado County,1,3,0,29,1,3,1,3
049,055,006,029,Utah,Wayne County,California,Kern County,2,3,0,29,2,3,2,3
049,055,006,037,Utah,Wayne County,California,Los Angeles County,1,4,0,29,1,4,1,4
049,055,006,061,Utah,Wayne County,California,Placer County,1,2,0,29,1,2,1,2
049,055,006,065,Utah,Wayne County,California,Riverside County,1,3,0,29,1,3,1,3
049,055,006,073,Utah,Wayne County,California,San Diego County,1,3,0,29,1,3,1,3
049,055,013,121,Utah,Wayne County,Georgia,Fulton County,2,4,0,30,2,4,2,4
049,055,017,043,Utah,Wayne County,Illinois,DuPage County,1,3,0,26,1,3,1,3
049,055,025,021,Utah,Wayne County,Massachusetts,Norfolk County,2,4,0,29,2,4,2,4
049,055,030,015,Utah,Wayne County,Montana,Chouteau County,21,31,0,14,21,31,21,31
049,055,035,031,Utah,Wayne County,New Mexico,McKinley County,0,11,20,27,-20,27,20,27
049,055,035,035,Utah,Wayne County,New Mexico,Otero County,5,10,0,28,5,10,5,10
049,055,047,157,Utah,Wayne County,Tennessee,Shelby County,2,7,0,29,2,7,2,7
049,055,048,367,Utah,Wayne County,Texas,Parker County,2,4,0,31,2,4,2,4
049,055,049,023,Utah,Wayne County,Utah,Juab County,0,11,22,33,-22,33,22,33
049,055,049,027,Utah,Wayne County,Utah,Millard County,14,20,0,18,14,20,14,20
049,055,049,035,Utah,Wayne County,Utah,Salt Lake County,5,7,0,27,5,7,5,7
049,055,049,039,Utah,Wayne County,Utah,Sanpete County,0,11,8,16,-8,16,8,16
049,055,049,041,Utah,Wayne County,Utah,Sevier County,34,39,8,13,26,41,42,40
049,055,049,049,Utah,Wayne County,Utah,Utah County,9,14,18,29,-9,32,27,32
049,055,049,051,Utah,Wayne County,Utah,Wasatch County,4,5,0,21,4,5,4,5
049,055,049,053,Utah,Wayne County,Utah,Washington County,6,9,10,13,-4,15,16,16
049,055,053,035,Utah,Wayne County,Washington,Kitsap County,3,6,0,28,3,6,3,6
049,055,072,127,Utah,Wayne County,Puerto Rico,San Juan Municipio,3,6,0,32,3,6,3,6
049,055,CAM,,Utah,Wayne County,Central America,-,48,59,,,,,,
049,057,001,069,Utah,Weber County,Alabama,Houston County,0,27,16,26,-16,26,16,26
049,057,001,101,Utah,Weber County,Alabama,Montgomery County,0,27,9,19,-9,19,9,19
049,057,001,113,Utah,Weber County,Alabama,Russell County,0,27,43,74,-43,74,43,74
049,057,002,020,Utah,Weber County,Alaska,Anchorage Municipality,24,36,0,20,24,36,24,36
049,057,002,090,Utah,Weber County,Alaska,Fairbanks North Star Borough,0,27,136,211,-136,211,136,211
049,057,002,170,Utah,Weber County,Alaska,Matanuska-Susitna Borough,0,27,4,5,-4,5,4,5
049,057,002,195,Utah,Weber County,Alaska,Petersburg Borough,0,27,9,12,-9,12,9,12
049,057,004,001,Utah,Weber County,Arizona,Apache County,10,16,0,29,10,16,10,16
049,057,004,003,Utah,Weber County,Arizona,Cochise County,0,27,25,38,-25,38,25,38
049,057,004,013,Utah,Weber County,Arizona,Maricopa County,342,323,535,421,-193,545,877,516
049,057,004,015,Utah,Weber County,Arizona,Mohave County,0,27,23,28,-23,28,23,28
049,057,004,019,Utah,Weber County,Arizona,Pima County,8,12,32,32,-24,35,40,34
049,057,004,023,Utah,Weber County,Arizona,Santa Cruz County,15,26,0,26,15,26,15,26
049,057,005,081,Utah,Weber County,Arkansas,Little River County,23,35,0,18,23,35,23,35
049,057,005,103,Utah,Weber County,Arkansas,Ouachita County,8,13,38,57,-30,58,46,58
049,057,005,125,Utah,Weber County,Arkansas,Saline County,0,27,48,74,-48,74,48,74
049,057,006,001,Utah,Weber County,California,Alameda County,5,8,0,29,5,8,5,8
049,057,006,013,Utah,Weber County,California,Contra Costa County,2,5,0,29,2,5,2,5
049,057,006,017,Utah,Weber County,California,El Dorado County,0,27,29,46,-29,46,29,46
049,057,006,019,Utah,Weber County,California,Fresno County,16,24,0,29,16,24,16,24
049,057,006,029,Utah,Weber County,California,Kern County,4,7,18,27,-14,28,22,28
049,057,006,035,Utah,Weber County,California,Lassen County,0,27,11,20,-11,20,11,20
049,057,006,037,Utah,Weber County,California,Los Angeles County,101,96,107,58,-6,114,208,110
049,057,006,053,Utah,Weber County,California,Monterey County,72,72,37,34,35,90,109,67
049,057,006,059,Utah,Weber County,California,Orange County,62,58,33,39,29,71,95,69
049,057,006,061,Utah,Weber County,California,Placer County,206,300,0,29,206,300,206,300
049,057,006,065,Utah,Weber County,California,Riverside County,86,66,18,23,68,77,104,62
049,057,006,067,Utah,Weber County,California,Sacramento County,24,39,188,189,-164,189,212,196
049,057,006,071,Utah,Weber County,California,San Bernardino County,8,13,168,179,-160,173,176,185
049,057,006,073,Utah,Weber County,California,San Diego County,75,96,35,53,40,107,110,111
049,057,006,075,Utah,Weber County,California,San Francisco County,17,23,0,29,17,23,17,23
049,057,006,081,Utah,Weber County,California,San Mateo County,0,27,53,85,-53,85,53,85
049,057,006,083,Utah,Weber County,California,Santa Barbara County,0,27,70,93,-70,93,70,93
049,057,006,085,Utah,Weber County,California,Santa Clara County,81,102,181,156,-100,198,262,174
049,057,006,089,Utah,Weber County,California,Shasta County,0,27,27,45,-27,45,27,45
049,057,006,093,Utah,Weber County,California,Siskiyou County,0,27,6,8,-6,8,6,8
049,057,006,107,Utah,Weber County,California,Tulare County,0,27,8,9,-8,9,8,9
049,057,006,111,Utah,Weber County,California,Ventura County,13,21,6,9,7,23,19,23
049,057,006,115,Utah,Weber County,California,Yuba County,21,33,0,29,21,33,21,33
049,057,008,001,Utah,Weber County,Colorado,Adams County,0,27,31,37,-31,37,31,37
049,057,008,003,Utah,Weber County,Colorado,Alamosa County,0,27,35,56,-35,56,35,56
049,057,008,005,Utah,Weber County,Colorado,Arapahoe County,41,40,0,28,41,40,41,40
049,057,008,013,Utah,Weber County,Colorado,Boulder County,22,34,0,28,22,34,22,34
049,057,008,031,Utah,Weber County,Colorado,Denver County,2,4,34,54,-32,54,36,55
049,057,008,041,Utah,Weber County,Colorado,El Paso County,24,24,20,31,4,39,44,39
049,057,008,069,Utah,Weber County,Colorado,Larimer County,0,27,13,20,-13,20,13,20
049,057,008,077,Utah,Weber County,Colorado,Mesa County,18,35,0,28,18,35,18,35
049,057,008,085,Utah,Weber County,Colorado,Montrose County,9,15,0,25,9,15,9,15
049,057,008,123,Utah,Weber County,Colorado,Weld County,19,29,194,234,-175,249,213,222
049,057,011,001,Utah,Weber County,District of Columbia,District of Columbia,5,7,0,29,5,7,5,7
049,057,012,009,Utah,Weber County,Florida,Brevard County,6,10,0,31,6,10,6,10
049,057,012,055,Utah,Weber County,Florida,Highlands County,0,27,8,16,-8,16,8,16
049,057,012,057,Utah,Weber County,Florida,Hillsborough County,97,146,3,6,94,146,100,146
049,057,012,087,Utah,Weber County,Florida,Monroe County,0,27,35,57,-35,57,35,57
049,057,012,097,Utah,Weber County,Florida,Osceola County,13,20,0,31,13,20,13,20
049,057,012,103,Utah,Weber County,Florida,Pinellas County,55,90,0,31,55,90,55,90
049,057,013,021,Utah,Weber County,Georgia,Bibb County,14,23,0,30,14,23,14,23
049,057,013,057,Utah,Weber County,Georgia,Cherokee County,0,27,28,46,-28,46,28,46
049,057,013,117,Utah,Weber County,Georgia,Forsyth County,14,29,0,30,14,29,14,29
049,057,013,121,Utah,Weber County,Georgia,Fulton County,3,4,31,35,-28,35,34,35
049,057,013,127,Utah,Weber County,Georgia,Glynn County,4,6,0,30,4,6,4,6
049,057,013,135,Utah,Weber County,Georgia,Gwinnett County,42,57,0,30,42,57,42,57
049,057,013,215,Utah,Weber County,Georgia,Muscogee County,0,27,17,34,-17,34,17,34
049,057,013,223,Utah,Weber County,Georgia,Paulding County,19,29,0,30,19,29,19,29
049,057,015,003,Utah,Weber County,Hawaii,Honolulu County,11,17,9,14,2,22,20,22
049,057,016,001,Utah,Weber County,Idaho,Ada County,62,56,261,244,-199,250,323,250
049,057,016,005,Utah,Weber County,Idaho,Bannock County,120,86,113,120,7,144,233,151
049,057,016,011,Utah,Weber County,Idaho,Bingham County,0,27,41,40,-41,40,41,40
049,057,016,017,Utah,Weber County,Idaho,Bonner County,0,27,1,2,-1,2,1,2
049,057,016,019,Utah,Weber County,Idaho,Bonneville County,9,14,24,24,-15,27,33,28
049,057,016,027,Utah,Weber County,Idaho,Canyon County,128,174,0,28,128,174,128,174
049,057,016,031,Utah,Weber County,Idaho,Cassia County,0,27,25,30,-25,30,25,30
049,057,016,033,Utah,Weber County,Idaho,Clark County,0,27,14,19,-14,19,14,19
049,057,016,039,Utah,Weber County,Idaho,Elmore County,9,14,4,10,5,17,13,17
049,057,016,041,Utah,Weber County,Idaho,Franklin County,19,27,21,31,-2,40,40,43
049,057,016,043,Utah,Weber County,Idaho,Fremont County,0,27,6,13,-6,13,6,13
049,057,016,049,Utah,Weber County,Idaho,Idaho County,0,27,31,48,-31,48,31,48
049,057,016,051,Utah,Weber County,Idaho,Jefferson County,0,27,17,24,-17,24,17,24
049,057,016,055,Utah,Weber County,Idaho,Kootenai County,13,13,0,28,13,13,13,13
049,057,016,065,Utah,Weber County,Idaho,Madison County,51,57,62,60,-11,83,113,83
049,057,016,071,Utah,Weber County,Idaho,Oneida County,0,27,59,50,-59,50,59,50
049,057,016,077,Utah,Weber County,Idaho,Power County,189,280,0,17,189,280,189,280
049,057,016,081,Utah,Weber County,Idaho,Teton County,7,11,0,19,7,11,7,11
049,057,016,083,Utah,Weber County,Idaho,Twin Falls County,0,27,33,51,-33,51,33,51
049,057,017,031,Utah,Weber County,Illinois,Cook County,11,17,0,26,11,17,11,17
049,057,017,043,Utah,Weber County,Illinois,DuPage County,2,5,0,26,2,5,2,5
049,057,017,089,Utah,Weber County,Illinois,Kane County,2,3,0,26,2,3,2,3
049,057,018,039,Utah,Weber County,Indiana,Elkhart County,0,27,44,68,-44,68,44,68
049,057,018,097,Utah,Weber County,Indiana,Marion County,0,27,29,34,-29,34,29,34
049,057,018,105,Utah,Weber County,Indiana,Monroe County,0,27,22,36,-22,36,22,36
049,057,018,141,Utah,Weber County,Indiana,St. Joseph County,1,2,0,27,1,2,1,2
049,057,019,013,Utah,Weber County,Iowa,Black Hawk County,0,27,16,27,-16,27,16,27
049,057,019,043,Utah,Weber County,Iowa,Clayton County,8,14,0,15,8,14,8,14
049,057,019,049,Utah,Weber County,Iowa,Dallas County,42,66,0,22,42,66,42,66
049,057,019,061,Utah,Weber County,Iowa,Dubuque County,0,27,11,17,-11,17,11,17
049,057,019,153,Utah,Weber County,Iowa,Polk County,10,14,0,22,10,14,10,14
049,057,019,187,Utah,Weber County,Iowa,Webster County,5,9,0,20,5,9,5,9
049,057,020,091,Utah,Weber County,Kansas,Johnson County,0,27,14,21,-14,21,14,21
049,057,020,103,Utah,Weber County,Kansas,Leavenworth County,9,14,0,24,9,14,9,14
049,057,020,127,Utah,Weber County,Kansas,Morris County,0,27,3,5,-3,5,3,5
049,057,021,001,Utah,Weber County,Kentucky,Adair County,0,27,10,14,-10,14,10,14
049,057,021,009,Utah,Weber County,Kentucky,Barren County,0,27,7,13,-7,13,7,13
049,057,021,067,Utah,Weber County,Kentucky,Fayette County,0,27,92,98,-92,98,92,98
049,057,021,111,Utah,Weber County,Kentucky,Jefferson County,0,27,16,25,-16,25,16,25
049,057,022,017,Utah,Weber County,Louisiana,Caddo Parish,22,33,0,29,22,33,22,33
049,057,022,033,Utah,Weber County,Louisiana,East Baton Rouge Parish,64,101,0,29,64,101,64,101
049,057,023,005,Utah,Weber County,Maine,Cumberland County,4,6,0,23,4,6,4,6
049,057,025,005,Utah,Weber County,Massachusetts,Bristol County,4,8,0,29,4,8,4,8
049,057,025,009,Utah,Weber County,Massachusetts,Essex County,33,59,0,29,33,59,33,59
049,057,025,017,Utah,Weber County,Massachusetts,Middlesex County,82,111,57,91,25,144,139,143
049,057,025,023,Utah,Weber County,Massachusetts,Plymouth County,50,55,0,29,50,55,50,55
049,057,025,025,Utah,Weber County,Massachusetts,Suffolk County,21,32,0,29,21,32,21,32
049,057,026,045,Utah,Weber County,Michigan,Eaton County,19,32,0,23,19,32,19,32
049,057,026,081,Utah,Weber County,Michigan,Kent County,7,11,0,23,7,11,7,11
049,057,026,103,Utah,Weber County,Michigan,Marquette County,7,11,0,23,7,11,7,11
049,057,027,003,Utah,Weber County,Minnesota,Anoka County,6,9,0,20,6,9,6,9
049,057,027,013,Utah,Weber County,Minnesota,Blue Earth County,0,27,29,45,-29,45,29,45
049,057,027,107,Utah,Weber County,Minnesota,Norman County,0,27,1,2,-1,2,1,2
049,057,027,115,Utah,Weber County,Minnesota,Pine County,0,27,6,9,-6,9,6,9
